"","TehsilNo","Zone name","District name","Tehsil name","Village name","State","Crop","Year","Zone No.","Cultivator No.","Ha-months in ground (Ha.)","Parcel Plot Season (PPS)","Main Product (Qtls.)","Crop Area (Ha.)","Main Product (Rs.)","By Product (Rs.)","Family Labour (Hrs.)","Family Labour (Rs.)","Attached Labour (Hrs.)","Attached Labour (Rs.)","Casual Labour (Hrs.)","Casual Labour (Rs.)","Hired Animal Labour (Hrs.)","Hired Animal Labour (Rs.)","Owned Animal Labour (Hrs.)","Owned Animal Labour (Rs.)","Hired Machine (Hrs.)","Hired Machine (Rs.)","Own Machine (Hrs.)","Own Machine (Rs.)","Hired Irrigation Machine (Hrs.)","Hired Irrigation Machine (Rs.)","Owned Irrigation Machine (Hrs.)","Owned Irrigation Machine (Rs.)","Canal and Other Irrigation Charges (Rs)","Seed Qty. (Kg.)","Seed Value (Rs.)","Fertiliser (N) (Kg.)","Fertiliser (N) (Rs.)","Fertiliser (P) (Kg.)","Fertiliser (P) (Rs.)","Fertiliser (K) (Kg.)","Fertiliser (K) (Rs.)","Other Fertiliser (Kg.)","Other Fertiliser (Rs.)","Total Fertiliser (Kg.)","Total Fertiliser (Rs.)","Manure (Qtl.)","Manure (Rs.)","Insecticides (Rs.)","Crop Insurance (Rs.)","Payment to Contractor (Rs.)","Miscelaneous Cost (Rs.)","Land Revenue (Rs.)","Rent Paid for Leased in Land (Rs.)","Imputed Rent (Rs.)","Total Depreciation (Rs.)","Total Capital (Rs.)","Sample No. of Growers in size group","Total Number of Growers in size group","Cluster Factor/Weight","Area of all selected crops in Village (Ha.)","No. of Villages in Tehsil","Area of Crop in Zone (Ha.)","Production of Crop in Zone (Qtl.)","No. of Tehsils in Zone","Sample Tehsils in Zone","Area of all selected crops in Zone (Ha.)","Interest on working capital rate(%)","Interest on fixed capital rate(%)","Minimum Rent (%age of GVO)","Maximum Rent (%age of GVO)","Sample Zone in State","Sample Clusters in State","Tenure","Variety"
"794",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,2,0.72,2011,6.27,0.18,6897,1775,67,1688.12,0,0,72,1700,0,0,0,0,1.05,945,0,0,6.5,780,0,0,0,2.75,756,24.12,391.04,8.74,320.96,0,0,0,0,32.86,712,0,0,0,0,NA,0,33.75,0,3035.2,1151,33121,193,2,96.5,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"795",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,2,1.2,3011,10,0.3,11363,2200,81,2040.86,0,0,160,4400,0,0,0,0,0.75,675,0,0,11.75,1410,0,0,0,4.5,1265,26.56,442.08,13.8,765.92,9.6,288,0,0,49.96,1496,0,0,0,0,NA,0,15,0,4000,1151,33121,193,2,96.5,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"796",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Rapeseed & Mustard","2017-18",1,7,1.1,2012,2.16,0.22,6912,675,27,680.29,0,0,32,800,0,0,0,0,1.17,1050,0,0,4.42,530,0,0,0,1,230,10.5,169.39,9.2,510.61,3.6,108,0,0,23.3,788,0,0,0,0,NA,0,28.13,0,2655.45,975,38022,6,4,1.5,113.98,573,39462,47512,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"797",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Rapeseed & Mustard","2017-18",1,8,2,3012,3.65,0.4,11680,750,24,604.7,0,0,96,2400,0,0,0,0,2,1800,0,0,8.42,1040,0,0,0,2,470,18.34,293.83,17.48,970.17,11.4,342,0,0,47.22,1606,0,0,0,0,NA,0,18.75,0,4350.5,1031,32061,6,4,1.5,113.98,573,39462,47512,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"798",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Rapeseed & Mustard","2017-18",1,9,1.2,2012,2.95,0.3,9440,900,27,680.29,0,0,64,1600,0,0,0,0,1.5,1350,0,0,0,0,6.5,437.72,0,1.5,345,15.52,250.08,13.8,765.92,4.8,144,0,0,34.12,1160,0,0,0,0,NA,0,33.75,0,3619,626,50810,6,4,1.5,113.98,573,39462,47512,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"799",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Rapeseed & Mustard","2017-18",1,10,0.8,3012,1.99,0.2,6368,660,31,781.07,0,0,37.36,920,0,0,0,0,0,0,1,273.02,0,0,4.42,297.65,0,1,235,10.5,169.39,9.2,510.61,4.2,136,0,0,23.9,816,0,0,0,0,NA,0,16.88,0,2459.8,948,89765,6,4,1.5,113.98,573,39462,47512,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"800",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Wheat","2017-18",1,5,1.5,3012,9.12,0.3,12768,2850,51,1284.99,0,0,49.36,1220,0,0,0,0,2.4,2150,0,0,0,0,10.92,735.37,0,31,930,20.68,341.14,12.88,714.86,7.2,216,0,0,40.76,1272,0,0,0,0,NA,0,18.75,0,5000,1421,46421,14,8,1.75,113.98,573,945265,2730864,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"801",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Wheat","2017-18",1,5,2,4012,11.9,0.4,16660,3325,28,705.48,0,0,115.72,2865,0,0,0,0,3.2,2880,0,0,0,0,16,1077.47,0,40,1200,26.62,437.83,17.48,970.17,10.8,324,0,0,54.9,1732,0,0,0,0,NA,0,18.75,0,6666.67,1421,46421,14,8,1.75,113.98,573,945265,2730864,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"802",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,9,1.2,3011,10.08,0.3,11088,2200,79,1990.47,0,0,136,3400,0,0,0,0,1.67,1500,0,0,0,0,11.75,791.27,0,4.5,1237.5,28.12,468.55,14.26,791.45,9,270,0,0,51.38,1530,0,0,0,0,NA,0,16.88,0,4500,759,51210,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"803",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,9,2,5011,16.4,0.5,18040,4355,69,1738.51,0,0,317.44,8200,0,0,0,0,2.75,2475,0,0,0,0,20.75,1397.34,0,7.5,2062.5,47.36,785.52,23.46,1256.48,14.4,432,0,0,85.22,2474,0,0,0,0,NA,0,16.88,0,7500,759,51210,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"804",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,10,0.8,3011,6.64,0.2,7304,1775,60,1511.75,0,0,76,2300,0,0,0,0,0,0,1.08,294.86,0,0,7,471.39,0,3,825,18.32,305.39,9.2,510.61,6.6,198,0,0,34.12,1014,0,0,0,0,NA,0,16.88,0,3000,1081,90165,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"805",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,6,1.2,3011,10.33,0.3,11363,2975,85,2141.65,0,0,141.36,3600,0,0,0,0,1.67,1500,0,0,11.75,1398,0,0,0,4.5,1237.5,28.4,474.08,13.8,765.92,9,270,0,0,51.2,1510,0,0,0,0,NA,0,15,0,4000,1976,31302,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"806",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,6,1.2,4011,10.2,0.3,11200,2750,82,2066.06,0,0,149.36,3800,0,0,0,0,1.67,1500,0,0,11.75,1398,0,0,0,4.5,1237.5,28.58,476.55,14.26,791.45,9.6,288,0,0,52.44,1556,0,0,0,0,NA,0,15,0,4882.5,1976,31302,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"807",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,6,1.6,5011,13.44,0.4,14784,3570,97,2444,0,0,192,4800,0,0,0,0,2.25,2025,0,0,15.17,1820,0,0,0,6,1650,37.1,618.77,18.4,1021.23,12.6,378,0,0,68.1,2018,0,0,0,0,NA,0,15,0,5333.33,1976,31302,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"808",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,7,1.2,3011,9.36,0.3,10296,2485,97,2444,0,0,140,3500,0,0,0,0,1.67,1500,0,0,11.75,1410,0,0,0,4.5,1237.5,28.86,474.08,13.8,765.92,9,270,0,0,51.66,1510,0,0,0,0,NA,0,15,0,4000,1108,38422,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"809",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Wheat","2017-18",1,8,3.05,5012,17.7,0.61,24780,4975,38,957.44,0,0,156.08,3860,0,0,0,0,4.75,4275,0,0,22.92,2750,0,0,0,61,1830,40.28,667.46,23,1276.54,13.8,414,0,0,77.08,2358,0,0,0,0,NA,0,22.78,0,10000,1198,32561,14,8,1.75,113.98,573,945265,2730864,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"810",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Wheat","2017-18",1,9,1.2,3012,9.16,0.3,12824,2800,52,1310.18,0,0,49.36,1220,0,0,0,0,2.4,2160,0,0,0,0,11,740.76,0,31,930,13.22,346.08,13.8,765.92,6.6,198,0,0,33.62,1310,0,0,0,0,NA,0,16.88,0,4500,759,51210,14,8,1.75,113.98,573,945265,2730864,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"811",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Wheat","2017-18",1,9,1.84,4012,14.07,0.46,19698,4275,24,604.7,0,0,122,3050,0,0,0,0,2.57,2310,0,0,0,0,17.12,1152.89,0,47,1410,33.86,559.12,20.7,1148.88,11.4,342,0,0,65.96,2050,0,0,0,0,NA,0,33.75,0,8390.55,759,51210,14,8,1.75,113.98,573,945265,2730864,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Improved"
"812",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,3,1.2,4011,10.33,0.3,11363,2750,91.34,2301.77,0,0,148,3700,0,0,0,0,1.37,1500,0,0,0,0,11,740.74,0,4.5,1237.5,28.12,468.55,14.26,791.45,9,270,0,0,51.38,1530,0,0,0,0,NA,0,15,0,4000,1309,49619,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"813",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,3,1.2,5011,10.2,0.3,11220,2725,87,2192.04,0,0,152,3800,0,0,0,0,1.58,1425,0,0,0,0,11.75,791.27,0,4.5,1237.5,27.48,458.08,13.8,765.92,9,270,0,0,50.28,1494,0,0,0,0,NA,0,15,0,4000,1309,49619,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"814",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,4,1.2,2011,10.2,0.3,11220,2700,90,2267.63,0,0,148,3700,0,0,0,0,1.67,1500,0,0,12.25,1470,0,0,0,4.5,1237.5,27.94,466.08,13.8,765.92,9,270,0,0,50.74,1502,0,0,0,0,NA,0,15,0,4000,1194,33078,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"815",17,"I","Vaishali","Mahua","Narsingpur Baghi","Bihar","Paddy","2017-18",1,8,2.44,5011,20.08,0.61,22008,5332,146,3678.59,0,0,346.72,8800,0,0,0,0,3.25,3125,0,0,22.83,2740,0,0,0,9.3,2537,36.46,593.1,28.52,1582.9,18.6,558,0,0,83.58,2734,0,0,0,0,NA,0,18.22,0,8000,1198,32561,14,8,1.75,113.98,573,1266706,2411152,42,19,2984435,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
