"","ID","population_density","wc2.1_30s_elev","sand_0-5cm","nitrogen_0-5cm","soc_5-15cm"
"2180",2180,739.360595703125,57,26,2.09999990463257,16.2000007629395
"2181",2181,739.360595703125,58,25,2,15.8000001907349
"2182",2182,739.360595703125,59,25,2,15.3000001907349
"2183",2183,739.360595703125,56,26,2,16
"2184",2184,1406.57702636719,44,29,2,15.3999996185303
"2185",2185,1176.09582519531,37,28,2,14.5
"2186",2186,1618.7490234375,43,29,1.89999997615814,16.7000007629395
"2187",2187,1294.33581542969,36,28,1.89999997615814,16.5
"2188",2188,1521.14404296875,45,28,1.79999995231628,15.3999996185303
"2189",2189,1294.33581542969,36,29,2,17.5
"2190",2190,1294.33581542969,36,29,2,17.5
"2191",2191,1618.7490234375,47,29,1.70000004768372,15.1000003814697
"2192",2192,1618.7490234375,40,29,1.70000004768372,15.3999996185303
"2193",2193,1683.10888671875,88,29,1.70000004768372,12.1999998092651
"2194",2194,1683.10888671875,86,28,1.70000004768372,14.3000001907349
"2195",2195,1683.10888671875,86,28,1.70000004768372,14.8999996185303
"2196",2196,864.535705566406,137,22,1.39999997615814,11.8000001907349
"2197",2197,1978.13696289062,94,27,1.70000004768372,10.5
"2198",2198,1343.92724609375,49,30,2,18.1000003814697
"2199",2199,4757.4404296875,45,29,2,16.6000003814697
"2200",2200,740.812072753906,130,36,1.70000004768372,11.3000001907349
"2201",2201,1336.33898925781,79,28,1.60000002384186,9.39999961853027
"2202",2202,1513.97021484375,69,27,1.5,11.1000003814697
"2203",2203,1062.15344238281,75,25,1.70000004768372,10.3000001907349
"2204",2204,718.257019042969,80,26,1.79999995231628,13.3999996185303
"2205",2205,971.929138183594,79,26,1.70000004768372,13.6999998092651
"2206",2206,665.375061035156,88,28,1.70000004768372,11.6999998092651
"2207",2207,971.929138183594,80,26,1.70000004768372,12.8999996185303
"2208",2208,718.257019042969,80,26,1.79999995231628,13.3999996185303
"2209",2209,1072.73291015625,80,26,1.70000004768372,10.6000003814697
"2210",2210,737.470520019531,82,26,1.60000002384186,9.69999980926514
"2211",2211,1062.15344238281,74,25,1.70000004768372,11.3000001907349
"2212",2212,1094.04467773438,75,28,1.60000002384186,11.3000001907349
"2213",2213,718.257019042969,80,26,1.70000004768372,13.1000003814697
"2214",2214,1072.73291015625,76,28,1.60000002384186,10.3000001907349
"2215",2215,762.295532226562,70,29,1.5,10.6999998092651
"2216",2216,1246.38537597656,72,26,1.60000002384186,11.1000003814697
"2217",2217,1250.62585449219,71,27,2,13.8000001907349
"2218",2218,1220.23852539062,67,27,1.70000004768372,9.39999961853027
"2219",2219,1246.38537597656,72,26,1.60000002384186,11.1000003814697
"2220",2220,739.360595703125,53,27,1.79999995231628,15
"2221",2221,1199.76013183594,50,32,2,16
"2222",2222,676.273742675781,99,29,1.70000004768372,12.3000001907349
"2223",2223,1183.04931640625,94,27,1.79999995231628,11.1000003814697
"2224",2224,624.893371582031,104,28,1.89999997615814,11.6000003814697
"2225",2225,1683.10888671875,88,29,1.70000004768372,12.1999998092651
"2226",2226,1683.10888671875,88,29,1.70000004768372,12.1999998092651
"2227",2227,624.893371582031,104,27,1.89999997615814,11.6000003814697
"2228",2228,624.893371582031,105,26,1.89999997615814,11.1999998092651
"2229",2229,864.535705566406,134,22,1.39999997615814,11.6999998092651
"2230",2230,539.064331054688,84,26,1.79999995231628,12.3000001907349
"2231",2231,1754.72607421875,83,29,1.70000004768372,10.5
"2232",2232,1754.72607421875,83,29,1.70000004768372,10.5
"2233",2233,1008.51446533203,83,27,1.79999995231628,10.1999998092651
"2234",2234,864.535705566406,137,22,1.39999997615814,11.8000001907349
"2235",2235,864.535705566406,134,22,1.39999997615814,11.6999998092651
"2236",2236,864.535705566406,138,22,1.39999997615814,11.6000003814697
"2237",2237,1731.408203125,92,28,1.79999995231628,10.1999998092651
"2238",2238,864.535705566406,137,22,1.39999997615814,11.8000001907349
"2239",2239,1618.7490234375,34,30,1.79999995231628,15.8999996185303
"2240",2240,1731.408203125,92,28,1.79999995231628,10.1999998092651
"2241",2241,1153.40881347656,90,25,1.60000002384186,9.30000019073486
"2242",2242,977.462097167969,70,37,1.39999997615814,13.8000001907349
"2243",2243,1188.10974121094,64,34,1.39999997615814,14.3000001907349
"2244",2244,1175.27648925781,78,45,1.39999997615814,14.6999998092651
"2245",2245,1585.27038574219,55,31,1.89999997615814,14.1999998092651
"2246",2246,1653.96459960938,58,28,1.60000002384186,16.7999992370605
"2247",2247,1121.17614746094,69,28,1.5,17.5
"2248",2248,1316.51171875,86,30,1.60000002384186,11.6000003814697
"2249",2249,1091.662109375,102,28,1.70000004768372,9.89999961853027
"2250",2250,1121.17614746094,69,28,1.5,17.5
"2251",2251,1071.90283203125,112,22,1.70000004768372,8.80000019073486
"2252",2252,3086.19750976562,101,28,1.60000002384186,9.39999961853027
"2253",2253,1405.45300292969,81,27,1.60000002384186,9.80000019073486
"2254",2254,1199.61157226562,86,25,1.60000002384186,8.80000019073486
"2255",2255,1358.26953125,78,26,1.89999997615814,13.8000001907349
"2256",2256,1850.1748046875,61,28,1.29999995231628,11.6000003814697
"2257",2257,624.893371582031,104,26,2,9.69999980926514
"2258",2258,759.002624511719,125,23,1.5,9.80000019073486
"2259",2259,1250.4580078125,82,27,1.70000004768372,9.89999961853027
"2260",2260,1094.04467773438,74,28,2.09999990463257,14.3000001907349
"2261",2261,539.064331054688,83,27,1.79999995231628,10.6000003814697
"2262",2262,1303.39221191406,73,27,2.29999995231628,15.3999996185303
"2263",2263,1094.04467773438,75,27,2,15
"2264",2264,1094.04467773438,75,27,2,15
"2265",2265,1303.39221191406,74,27,2.09999990463257,14.3000001907349
"2266",2266,1358.26953125,78,26,1.89999997615814,13.8000001907349
"2267",2267,1250.62585449219,73,27,1.70000004768372,12.1999998092651
"2268",2268,2920.943359375,62,26,1.89999997615814,15.3999996185303
"2269",2269,2017.14990234375,62,26,1.89999997615814,15.3999996185303
"2270",2270,2017.14990234375,62,26,1.89999997615814,15.3999996185303
"2271",2271,1155.7197265625,82,27,2.20000004768372,15.5
"2272",2272,1250.62585449219,71,27,2,15.6999998092651
"2273",2273,1155.7197265625,82,27,2.20000004768372,15.5
"2274",2274,1313.03002929688,88,27,1.79999995231628,14.1999998092651
"2275",2275,1383.775390625,79,28,1.70000004768372,13.5
"2276",2276,1198.49841308594,67,30,1.5,8.19999980926514
"2277",2277,1382.21032714844,75,29,1.39999997615814,8.39999961853027
"2278",2278,1186.51965332031,97,30,1.5,14
"2279",2279,974.344909667969,101,26,1.89999997615814,12.6000003814697
"2280",2280,974.344909667969,103,26,2,13.3999996185303
"2281",2281,1208.29248046875,124,27,1.79999995231628,12.6000003814697
"2282",2282,1878.94177246094,74,28,1.70000004768372,15
"2283",2283,1878.94177246094,74,28,1.70000004768372,15.8000001907349
"2284",2284,1878.94177246094,74,28,1.70000004768372,15
"2285",2285,1878.94177246094,74,28,1.70000004768372,15.8000001907349
"2286",2286,1878.94177246094,70,28,1.70000004768372,16.2000007629395
"2287",2287,1878.94177246094,72,28,1.60000002384186,14
"2288",2288,1878.94177246094,69,28,1.70000004768372,15.3000001907349
"2289",2289,1878.94177246094,70,27,1.70000004768372,15.6000003814697
"2290",2290,1878.94177246094,69,28,1.70000004768372,15.3000001907349
"2291",2291,1878.94177246094,70,26,1.70000004768372,15.5
"2292",2292,1718.74230957031,61,29,1.39999997615814,12
"2293",2293,1718.74230957031,61,29,1.39999997615814,12
"2294",2294,1718.74230957031,61,29,1.39999997615814,12
"2295",2295,1714.91857910156,60,33,1.60000002384186,11.8999996185303
"2296",2296,1110.33923339844,74,28,1.39999997615814,10.6000003814697
"2297",2297,1018.49554443359,75,28,1.29999995231628,10.6999998092651
"2298",2298,1175.21643066406,69,27,1.5,16.2000007629395
"2299",2299,1368.45922851562,67,30,1.29999995231628,9.19999980926514
"2300",2300,1333.5087890625,74,30,1.60000002384186,9.39999961853027
"2301",2301,1073.91540527344,63,32,1.60000002384186,8.60000038146973
"2302",2302,1333.5087890625,74,30,1.60000002384186,9.69999980926514
"2303",2303,896.088256835938,67,26,1.5,9.5
"2304",2304,1166.91027832031,63,27,1.5,9.19999980926514
"2305",2305,1333.5087890625,74,30,1.60000002384186,9.5
"2306",2306,1117.97863769531,70,28,1.60000002384186,10.1000003814697
"2307",2307,498.297424316406,81,25,1.5,9.89999961853027
"2308",2308,405.684600830078,87,25,1.39999997615814,9
"2309",2309,1237.39880371094,79,31,1.5,12.1000003814697
"2310",2310,1305.96826171875,77,30,1.60000002384186,11.8000001907349
"2311",2311,498.297424316406,81,26,1.5,9.60000038146973
"2312",2312,1305.96826171875,76,30,1.70000004768372,14.6000003814697
"2313",2313,1392.57055664062,70,34,1.70000004768372,13.6000003814697
"2314",2314,1392.57055664062,71,35,1.5,12
"2315",2315,1641.8974609375,67,32,1.5,11.6000003814697
"2316",2316,1641.8974609375,67,32,1.5,11.6000003814697
"2317",2317,2207.61254882812,68,33,1.29999995231628,11.6999998092651
"2318",2318,1175.1171875,71,34,1.60000002384186,12
"2319",2319,1313.45471191406,76,35,1.20000004768372,10.6000003814697
"2320",2320,1313.45471191406,76,35,1.20000004768372,10.6000003814697
"2321",2321,949.611572265625,44,30,1.60000002384186,15.1999998092651
"2322",2322,1502.31811523438,44,32,1.70000004768372,14.1999998092651
"2323",2323,1289.88244628906,49,28,1.79999995231628,13.1000003814697
"2324",2324,1289.88244628906,49,28,1.79999995231628,13.1000003814697
"2325",2325,1289.88244628906,49,28,1.79999995231628,13.1000003814697
"2326",2326,1289.88244628906,50,28,1.79999995231628,13.3000001907349
"2327",2327,624.893371582031,104,25,1.70000004768372,10.3000001907349
"2328",2328,676.273742675781,100,29,1.79999995231628,11.3999996185303
"2329",2329,539.064331054688,84,26,1.79999995231628,12.1000003814697
"2330",2330,1543.06518554688,94,29,1.5,10.1999998092651
"2331",2331,1127.41540527344,108,26,1.70000004768372,10.1000003814697
"2332",2332,1091.662109375,99,27,1.70000004768372,10
"2333",2333,1091.662109375,102,28,1.70000004768372,9.89999961853027
"2334",2334,557.64990234375,88,28,1.70000004768372,10.3000001907349
"2335",2335,1071.7919921875,125,20,1.70000004768372,10.6000003814697
"2336",2336,543.210510253906,98,25,1.70000004768372,12.5
"2337",2337,737.470520019531,81,25,1.60000002384186,9.89999961853027
"2338",2338,665.375061035156,88,28,1.89999997615814,11.1999998092651
"2339",2339,1303.39221191406,74,27,2.09999990463257,14.3000001907349
"2340",2340,539.064331054688,83,27,1.79999995231628,10.6000003814697
"2341",2341,971.929138183594,78,26,1.70000004768372,14.1999998092651
"2342",2342,1060.7490234375,77,27,2.09999990463257,15.8999996185303
"2343",2343,1060.7490234375,77,27,2.09999990463257,15.8999996185303
"2344",2344,1198.49841308594,67,30,1.39999997615814,8.10000038146973
"2345",2345,1208.29248046875,124,27,1.79999995231628,12.6000003814697
"2346",2346,831.75537109375,104,27,1.79999995231628,12.3999996185303
"2347",2347,414.133514404297,137,23,1.5,9.69999980926514
"2348",2348,1878.94177246094,71,27,1.79999995231628,15.8999996185303
"2349",2349,1878.94177246094,71,27,1.79999995231628,15.8999996185303
"2350",2350,1878.94177246094,71,27,1.79999995231628,15.1000003814697
"2351",2351,1878.94177246094,70,27,1.70000004768372,15.6000003814697
"2352",2352,1612.33422851562,74,26,1.29999995231628,10.5
"2353",2353,1153.11340332031,59,28,1.39999997615814,10.8000001907349
"2354",2354,1011.11810302734,69,26,1.5,8.39999961853027
"2355",2355,959.61328125,66,30,1.5,9.19999980926514
"2356",2356,896.088256835938,67,28,1.39999997615814,10.8999996185303
"2357",2357,959.61328125,66,30,1.5,9.19999980926514
"2358",2358,1073.91540527344,65,31,1.60000002384186,8.60000038146973
"2359",2359,1040.42004394531,60,27,1.5,9.5
"2360",2360,682.603637695312,67,31,1.60000002384186,8.39999961853027
"2361",2361,1117.97863769531,71,28,1.60000002384186,11.1999998092651
"2362",2362,1305.96826171875,75,30,1.60000002384186,10.1999998092651
"2363",2363,1426.21984863281,81,30,1.39999997615814,11.1999998092651
"2364",2364,1305.96826171875,77,30,1.60000002384186,12.1999998092651
"2365",2365,1305.96826171875,77,30,1.70000004768372,13.6000003814697
"2366",2366,1175.1171875,72,35,1.60000002384186,11.1000003814697
"2367",2367,503.548858642578,108,24,1.79999995231628,9.10000038146973
"2368",2368,1397.85986328125,73,27,1.5,12.1000003814697
"2369",2369,1127.41540527344,107,26,1.79999995231628,10
"2370",2370,1127.41540527344,106,26,1.79999995231628,10.1000003814697
"2371",2371,1589.48364257812,65,31,1.5,11.8000001907349
"2372",2372,1303.39221191406,75,27,1.79999995231628,12.3999996185303
"2373",2373,1025.73229980469,79,30,1.79999995231628,13.1000003814697
"2374",2374,983.53125,76,30,1.70000004768372,13
"2375",2375,1345.72216796875,62,30,1.39999997615814,10
"2376",2376,1199.61157226562,86,26,1.60000002384186,9.5
"2377",2377,1242.0634765625,81,27,1.89999997615814,17.3999996185303
"2378",2378,974.344909667969,103,26,2,13.3999996185303
"2379",2379,1102.4111328125,81,28,1.60000002384186,11.1000003814697
"2380",2380,831.75537109375,104,27,1.79999995231628,12.3999996185303
"2381",2381,1313.03002929688,87,27,1.79999995231628,13.6999998092651
"2382",2382,1383.775390625,79,28,1.70000004768372,13.5
"2383",2383,1383.775390625,78,28,1.70000004768372,13.6000003814697
"2384",2384,1198.49841308594,67,30,1.5,8.19999980926514
"2385",2385,1504.2265625,72,27,1.60000002384186,10.3000001907349
"2386",2386,1504.2265625,72,27,1.70000004768372,10.5
"2387",2387,1198.49841308594,65,29,1.39999997615814,7.80000019073486
"2388",2388,1228.84899902344,80,33,1.60000002384186,12.5
"2389",2389,1575.23034667969,76,32,1.5,12.8000001907349
"2390",2390,1278.88464355469,93,31,1.89999997615814,15
"2391",2391,1276.6611328125,88,30,1.89999997615814,14.6000003814697
"2392",2392,1664.66052246094,95,28,1.70000004768372,11.1999998092651
"2393",2393,1102.4111328125,81,28,1.60000002384186,11.1000003814697
"2394",2394,823.137756347656,84,28,1.70000004768372,10.6000003814697
"2395",2395,733.219055175781,90,25,1.70000004768372,15.5
"2396",2396,831.75537109375,104,27,1.79999995231628,12.3999996185303
"2397",2397,1349.66491699219,88,28,1.70000004768372,11.6000003814697
"2398",2398,575.113220214844,95,25,1.70000004768372,10.8999996185303
"2399",2399,1349.66491699219,88,28,1.70000004768372,11.6000003814697
"2400",2400,1010.73291015625,95,36,1.39999997615814,9.80000019073486
"2401",2401,1325.94653320312,68,33,1.29999995231628,11.8000001907349
"2402",2402,1878.94177246094,69,29,1.70000004768372,15.3000001907349
"2403",2403,1878.94177246094,70,28,1.70000004768372,16.2000007629395
"2404",2404,2125.232421875,67,30,1.29999995231628,11.8000001907349
"2405",2405,1340.1416015625,78,30,1.39999997615814,14.1999998092651
"2406",2406,1878.94177246094,72,28,1.60000002384186,14
"2407",2407,1623.23828125,66,30,1.5,13.1000003814697
"2408",2408,1931.271484375,69,31,1.70000004768372,14.6999998092651
"2409",2409,1931.271484375,70,30,1.60000002384186,14.6000003814697
"2410",2410,1878.94177246094,73,27,1.70000004768372,14.5
"2411",2411,1878.94177246094,73,27,1.70000004768372,14.5
"2412",2412,1444.96252441406,65,31,1.5,13.5
"2413",2413,1931.271484375,70,30,1.70000004768372,14.5
"2414",2414,1462.15954589844,78,32,1.5,16.7000007629395
"2415",2415,1462.15954589844,78,32,1.5,16.7000007629395
"2416",2416,1695.61303710938,78,32,1.5,11.8999996185303
"2417",2417,1572.70642089844,81,34,1.39999997615814,12.1000003814697
"2418",2418,484.606384277344,114,36,1.39999997615814,15.3000001907349
"2419",2419,484.606384277344,114,35,1.39999997615814,15.6000003814697
"2420",2420,484.606384277344,114,36,1.39999997615814,15.3000001907349
"2421",2421,538.3095703125,126,36,1.39999997615814,15.3999996185303
"2422",2422,538.3095703125,126,36,1.39999997615814,15.3999996185303
"2423",2423,538.3095703125,126,36,1.39999997615814,15.3999996185303
"2424",2424,7209.296875,84,33,1.20000004768372,12.6000003814697
"2425",2425,2582.4091796875,65,30,1.39999997615814,13.6000003814697
"2426",2426,1590.83471679688,72,29,1.5,14
"2427",2427,1590.83471679688,71,29,1.60000002384186,13.8000001907349
"2428",2428,1718.74230957031,61,29,1.39999997615814,12
"2429",2429,1210.2451171875,60,31,1.70000004768372,12.3999996185303
"2430",2430,1210.2451171875,60,30,1.60000002384186,11.8000001907349
"2431",2431,1371.44909667969,68,28,1.29999995231628,8.5
"2432",2432,1371.44909667969,69,28,1.39999997615814,9.30000019073486
"2433",2433,1371.44909667969,69,28,1.39999997615814,9
"2434",2434,1612.33422851562,74,26,1.29999995231628,10.5
"2435",2435,1155.57531738281,69,29,1.39999997615814,10.3999996185303
"2436",2436,1155.57531738281,69,29,1.39999997615814,10.3999996185303
"2437",2437,1121.17614746094,69,28,1.5,17.5
"2438",2438,1780.82141113281,71,28,1.5,8.19999980926514
"2439",2439,1305.96826171875,76,30,1.70000004768372,14.6000003814697
"2440",2440,1916.25390625,45,32,1.70000004768372,14.6000003814697
"2441",2441,1916.25390625,45,32,1.70000004768372,14.6000003814697
"2442",2442,1317.00183105469,43,32,1.70000004768372,14.3000001907349
"2443",2443,1658.89562988281,46,31,1.70000004768372,14
"2444",2444,1779.61169433594,42,31,1.70000004768372,14.3000001907349
"2445",2445,1762.39855957031,53,32,1.70000004768372,13.5
"2446",2446,1585.27038574219,55,31,1.60000002384186,13.6000003814697
"2447",2447,1215.99206542969,67,28,1.79999995231628,12.1000003814697
"2448",2448,1215.99206542969,67,28,1.79999995231628,12.1000003814697
"2449",2449,1289.88244628906,52,28,1.79999995231628,13.8999996185303
"2450",2450,1215.99206542969,67,28,1.79999995231628,12.1000003814697
"2451",2451,1215.99206542969,64,27,1.79999995231628,12
"2452",2452,1215.99206542969,62,27,1.70000004768372,12.8999996185303
"2453",2453,892.172973632812,60,28,1.70000004768372,11.8999996185303
"2454",2454,1215.99206542969,63,27,1.70000004768372,12.1999998092651
"2455",2455,1536.07507324219,49,29,1.89999997615814,16.7000007629395
"2456",2456,1152.10827636719,67,33,1.89999997615814,15.6999998092651
"2457",2457,662.096008300781,119,23,1.60000002384186,9.39999961853027
"2458",2458,1046.49450683594,90,28,1.70000004768372,10.8999996185303
"2459",2459,624.893371582031,105,26,1.89999997615814,11.1999998092651
"2460",2460,539.064331054688,84,26,1.79999995231628,12.3000001907349
"2461",2461,826.240661621094,119,36,1.89999997615814,11.6999998092651
"2462",2462,1321.49560546875,73,25,1.79999995231628,11.1000003814697
"2463",2463,1127.41540527344,107,26,1.79999995231628,10
"2464",2464,1336.33898925781,84,27,1.70000004768372,10.1000003814697
"2465",2465,1071.90283203125,112,22,1.60000002384186,8.89999961853027
"2466",2466,1336.33898925781,84,27,1.70000004768372,10.1000003814697
"2467",2467,3086.19750976562,101,28,1.60000002384186,9.60000038146973
"2468",2468,3086.19750976562,101,28,1.60000002384186,9.60000038146973
"2469",2469,3408.41357421875,113,25,1.70000004768372,9.80000019073486
"2470",2470,971.929138183594,80,26,1.70000004768372,12.1999998092651
"2471",2471,786.398254394531,76,29,1.60000002384186,9.39999961853027
"2472",2472,701.22119140625,72,28,1.60000002384186,10
"2473",2473,701.22119140625,73,28,1.60000002384186,9.60000038146973
"2474",2474,1025.73229980469,76,30,1.79999995231628,17.2999992370605
"2475",2475,534.834350585938,82,25,1.39999997615814,8.80000019073486
"2476",2476,701.22119140625,73,29,1.5,9.69999980926514
"2477",2477,983.53125,75,30,1.60000002384186,11.8000001907349
"2478",2478,1313.03002929688,87,27,1.79999995231628,13.6999998092651
"2479",2479,1233.89587402344,71,32,1.60000002384186,11.6999998092651
"2480",2480,1545.08544921875,82,32,1.79999995231628,14.1999998092651
"2481",2481,1233.89587402344,77,32,1.5,11.8999996185303
"2482",2482,1187.69079589844,88,29,1.79999995231628,13.6999998092651
"2483",2483,1920.74145507812,80,29,1.60000002384186,11.8999996185303
"2484",2484,847.348327636719,96,23,1.79999995231628,13.3000001907349
"2485",2485,1920.74145507812,80,29,1.60000002384186,11.8999996185303
"2486",2486,1186.51965332031,96,30,1.39999997615814,14.6999998092651
"2487",2487,1187.69079589844,92,30,1.5,12.6999998092651
"2488",2488,2175.31567382812,113,27,1.89999997615814,11.8999996185303
"2489",2489,831.75537109375,104,27,1.79999995231628,12.3999996185303
"2490",2490,1102.4111328125,81,28,1.60000002384186,11.1000003814697
"2491",2491,2175.31567382812,113,27,1.89999997615814,11.8999996185303
"2492",2492,1349.66491699219,88,28,1.70000004768372,11.6000003814697
"2493",2493,1266.33630371094,93,35,1.39999997615814,11
"2494",2494,1878.94177246094,72,28,1.60000002384186,14
"2495",2495,1931.271484375,72,30,1.5,14
"2496",2496,1931.271484375,69,30,1.70000004768372,15
"2497",2497,484.606384277344,114,36,1.39999997615814,15.3000001907349
"2498",2498,484.606384277344,119,35,1.39999997615814,16.3999996185303
"2499",2499,1653.55285644531,76,34,1.39999997615814,13
"2500",2500,538.3095703125,126,36,1.39999997615814,15.3999996185303
"2501",2501,538.3095703125,126,36,1.39999997615814,15.3999996185303
"2502",2502,1153.23706054688,67,29,1.29999995231628,8.39999961853027
"2503",2503,1670.77380371094,63,31,1.29999995231628,12.5
"2504",2504,1240.47680664062,77,29,1.5,10.6000003814697
"2505",2505,2207.61254882812,67,34,1.39999997615814,15.1000003814697
"2506",2506,1916.25390625,45,32,1.70000004768372,14.6000003814697
"2507",2507,1397.85986328125,73,27,1.5,12.1000003814697
"2508",2508,1513.97021484375,68,27,1.5,11.1000003814697
"2509",2509,1424.16235351562,86,27,1.70000004768372,9.60000038146973
"2510",2510,1336.33898925781,84,27,1.70000004768372,10.1000003814697
"2511",2511,1072.73291015625,79,26,1.70000004768372,11
"2512",2512,1025.73229980469,75,30,1.70000004768372,15.6000003814697
"2513",2513,1744.12707519531,65,30,1.5,14.1000003814697
"2514",2514,1385.88842773438,73,30,1.29999995231628,8.30000019073486
"2515",2515,1368.45922851562,66,28,1.29999995231628,9.5
"2516",2516,1121.17614746094,70,29,1.39999997615814,13.6000003814697
"2517",2517,1448.15307617188,78,28,1.39999997615814,11
"2518",2518,1305.96826171875,76,30,1.70000004768372,14.6000003814697
"2519",2519,662.096008300781,112,24,1.5,9.69999980926514
"2520",2520,1127.41540527344,105,26,1.89999997615814,10
"2521",2521,875.965026855469,70,29,1.5,10.8000001907349
"2522",2522,2028.18835449219,68,28,1.70000004768372,13.1999998092651
"2523",2523,405.684600830078,84,24,1.39999997615814,9.89999961853027
"2524",2524,1240.47680664062,77,29,1.60000002384186,11.3999996185303
"2525",2525,405.684600830078,84,25,1.5,8.89999961853027
"2526",2526,739.360595703125,58,26,2,16.2999992370605
"2527",2527,1397.85986328125,73,27,1.5,12.1000003814697
"2528",2528,540.572326660156,86,26,1.5,8.60000038146973
"2529",2529,1060.7490234375,78,26,1.89999997615814,16.1000003814697
"2530",2530,1198.49841308594,65,29,1.39999997615814,7.80000019073486
"2531",2531,1211.06884765625,72,26,1.39999997615814,11
"2532",2532,1306.34582519531,77,30,1.29999995231628,7.40000009536743
"2533",2533,1352.1650390625,73,28,1.39999997615814,9.19999980926514
"2534",2534,823.137756347656,84,29,1.70000004768372,10.8999996185303
"2535",2535,1208.29248046875,124,27,1.79999995231628,12.6000003814697
"2536",2536,575.113220214844,95,25,1.70000004768372,10.8999996185303
"2537",2537,974.344909667969,101,25,1.89999997615814,16.1000003814697
"2538",2538,1295.21960449219,87,28,1.70000004768372,10.1999998092651
"2539",2539,853.726806640625,98,26,1.79999995231628,14.8000001907349
"2540",2540,853.726806640625,98,26,1.79999995231628,14.8000001907349
"2541",2541,974.344909667969,101,25,1.89999997615814,16.1000003814697
"2542",2542,414.133514404297,137,23,1.5,9.69999980926514
"2543",2543,1045.82055664062,87,26,1.89999997615814,15.3000001907349
"2544",2544,1210.2451171875,60,31,1.70000004768372,12.3999996185303
"2545",2545,1110.33923339844,74,27,1.39999997615814,11.1999998092651
"2546",2546,1408.20886230469,76,28,1.60000002384186,9.5
"2547",2547,1337.41320800781,77,27,1.70000004768372,10.6000003814697
"2548",2548,1040.42004394531,61,27,1.5,9.39999961853027
"2549",2549,1448.15307617188,78,27,1.39999997615814,9.60000038146973
"2550",2550,1422.17211914062,66,32,1.39999997615814,12.1999998092651
"2551",2551,1556.60290527344,51,30,1.60000002384186,13.8999996185303
"2552",2552,1397.85986328125,73,30,1.60000002384186,9.69999980926514
"2553",2553,1574.24255371094,76,26,1.60000002384186,11.5
"2554",2554,1482.84887695312,67,26,1.5,14.6000003814697
"2555",2555,1062.15344238281,73,27,1.60000002384186,10.5
"2556",2556,718.257019042969,83,27,1.70000004768372,11.1999998092651
"2557",2557,1062.15344238281,74,26,1.70000004768372,11.1999998092651
"2558",2558,762.295532226562,71,29,1.70000004768372,13.8999996185303
"2559",2559,786.398254394531,78,26,1.70000004768372,9.60000038146973
"2560",2560,1199.61157226562,87,26,1.60000002384186,9.5
"2561",2561,1246.38537597656,72,26,1.60000002384186,11.1000003814697
"2562",2562,1198.49841308594,64,28,1.39999997615814,8.60000038146973
"2563",2563,1474.56494140625,87,31,1.39999997615814,12
"2564",2564,1276.6611328125,88,30,1.89999997615814,14.6000003814697
"2565",2565,1187.69079589844,92,31,1.60000002384186,13.1000003814697
"2566",2566,1208.29248046875,124,27,1.79999995231628,12.6000003814697
"2567",2567,414.133514404297,137,23,1.5,9.69999980926514
"2568",2568,1208.29248046875,124,27,1.79999995231628,12.6000003814697
"2569",2569,1461.53051757812,66,29,1.60000002384186,13.3999996185303
"2570",2570,1360.38708496094,66,25,1.29999995231628,11.1000003814697
"2571",2571,1328.21813964844,76,28,1.60000002384186,12.1000003814697
"2572",2572,1180.22937011719,84,26,1.60000002384186,9.5
"2573",2573,1115.06726074219,68,32,1.60000002384186,13.6000003814697
"2574",2574,1153.40881347656,90,26,1.60000002384186,9.30000019073486
"2575",2575,1153.40881347656,90,26,1.60000002384186,9.30000019073486
"2576",2576,1276.6611328125,86,29,1.79999995231628,15.6000003814697
"2577",2577,1313.03002929688,87,29,1.79999995231628,11.8999996185303
"2578",2578,1664.66052246094,92,28,1.79999995231628,13.1999998092651
"2579",2579,1295.21960449219,87,28,1.70000004768372,10.1999998092651
"2580",2580,1295.21960449219,87,28,1.70000004768372,10.1999998092651
"2581",2581,1572.70642089844,84,35,1.5,13.3000001907349
"2582",2582,1080.04431152344,89,34,1.39999997615814,14.3000001907349
"2583",2583,1289.88244628906,50,28,1.79999995231628,13.3000001907349
"2584",2584,539.064331054688,82,27,1.79999995231628,11.1000003814697
"2585",2585,960.120239257812,139,26,1.60000002384186,12.1999998092651
"2586",2586,1683.10888671875,86,28,1.70000004768372,14.3000001907349
"2587",2587,864.535705566406,136,22,1.39999997615814,11.5
"2588",2588,1424.16235351562,86,27,1.70000004768372,9.60000038146973
"2589",2589,1071.7919921875,125,20,1.70000004768372,10.6000003814697
"2590",2590,539.064331054688,85,27,1.70000004768372,10.1000003814697
"2591",2591,1303.39221191406,74,27,2.09999990463257,14.3000001907349
"2592",2592,665.375061035156,89,28,1.79999995231628,12.8000001907349
"2593",2593,831.75537109375,104,27,1.79999995231628,12.3999996185303
"2594",2594,1664.66052246094,96,28,1.70000004768372,11.1000003814697
"2595",2595,662.096008300781,119,23,1.60000002384186,9.39999961853027
"2596",2596,539.064331054688,83,28,1.79999995231628,10.6999998092651
"2597",2597,1026.87902832031,110,26,1.5,9.19999980926514
"2598",2598,871.684936523438,113,25,1.70000004768372,9.19999980926514
"2599",2599,539.064331054688,84,26,1.79999995231628,12.1000003814697
"2600",2600,1234.09167480469,158,19,1.79999995231628,13.1000003814697
"2601",2601,1234.09167480469,157,19,1.70000004768372,12.8000001907349
